SquareMeters,NumberOfRooms,HasYard,NumPrevOwners,Attic,HasGuestRoom,category
52123,32,1.0,4.0,401,6,Basic
41157,22,1.0,1.0,2881,2,Basic
12838,35,1.0,2.0,8822,5,Basic
18285,70,1.0,7.0,3590,0,Luxury
33435,33,0.0,1.0,388,4,Basic
77618,78,1.0,8.0,7745,1,Basic
64044,31,0.0,10.0,4147,2,Basic
69788,12,0.0,2.0,6124,1,Basic
5208,61,0.0,7.0,4964,1,Basic
69952,78,0.0,8.0,1882,7,Basic
9613,95,0.0,3.0,5203,6,Basic
79915,51,1.0,6.0,3764,6,Basic
99636,89,1.0,5.0,2976,3,Basic
37822,23,0.0,10.0,9476,9,Basic
33726,28,0.0,4.0,9671,5,Basic
97854,70,0.0,5.0,9640,9,Basic
80266,22,0.0,7.0,6651,6,Basic
48875,93,0.0,1.0,1057,8,Basic
35019,50,1.0,3.0,5121,4,Luxury
55020,34,0.0,9.0,4722,4,Basic
29256,41,1.0,3.0,8881,9,Basic
26943,60,0.0,6.0,5008,2,Basic
11050,63,1.0,1.0,1722,9,Basic
47413,66,0.0,6.0,5507,3,Basic
20002,12,1.0,6.0,3513,3,Basic
60216,14,1.0,4.0,3001,10,Basic
83275,77,1.0,5.0,5721,2,Basic
80150,77,0.0,8.0,6877,4,Basic
38057,50,1.0,8.0,7685,3,Basic
53449,7,1.0,7.0,9862,0,Basic
33785,14,0.0,5.0,8715,10,Basic
33785,14,0.0,5.0,8715,10,Basic
33785,16,1.0,6.0,8548,3,Basic
33785,16,1.0,6.0,8548,3,Basic
9463,60,1.0,4.0,1882,0,Basic
94370,55,1.0,2.0,479,4,Basic
44698,15,0.0,10.0,3293,4,Basic
75743,76,1.0,9.0,7010,6,Basic
17622,42,1.0,2.0,8824,1,Basic
62662,28,0.0,10.0,4876,7,Basic
17346,74,0.0,4.0,8061,3,Basic
88899,84,0.0,5.0,6830,4,Basic
72447,68,1.0,9.0,3428,10,Basic
40555,76,1.0,3.0,4007,10,Basic
91095,2,1.0,10.0,2329,5,Basic
69810,37,0.0,4.0,5822,6,Basic
27533,63,1.0,2.0,9925,7,Basic
75271,69,0.0,2.0,4145,0,Basic
42010,70,0.0,3.0,3329,8,Basic
2169,96,0.0,10.0,7574,3,Basic
29004,70,0.0,9.0,3434,9,Basic
29004,70,0.0,9.0,3434,9,Basic
29004,29,1.0,3.0,6940,2,Basic
29004,29,1.0,3.0,6940,2,Basic
32966,11,0.0,6.0,9669,8,Basic
33640,9,0.0,4.0,8661,8,Basic
73808,6,1.0,8.0,9712,6,Basic
30807,99,0.0,8.0,8744,0,Basic
14243,85,0.0,8.0,3919,2,Basic
82190,65,0.0,7.0,2599,8,Basic
31968,87,0.0,1.0,8334,5,Basic
81063,98,0.0,6.0,9221,10,Basic
9542,60,1.0,8.0,6318,2,Luxury
39699,74,0.0,9.0,4430,0,Basic
50788,64,0.0,1.0,9455,10,Basic
41681,12,1.0,1.0,8257,10,Basic
3798,53,1.0,8.0,4907,4,Basic
31044,53,0.0,10.0,9004,5,Basic
46291,97,0.0,6.0,9142,9,Basic
15727,25,1.0,7.0,1546,8,Basic
67555,40,0.0,7.0,4145,1,Basic
1903,2,0.0,2.0,3664,10,Basic
67271,60,1.0,7.0,5808,4,Luxury
39217,7,1.0,9.0,9084,7,Basic
62532,26,1.0,2.0,1358,10,Basic
36239,59,1.0,2.0,1947,1,Luxury
11987,48,1.0,4.0,5115,1,Basic
32862,39,0.0,3.0,4107,1,Basic
10983,10,0.0,3.0,9751,4,Basic
94294,38,1.0,9.0,3672,3,Luxury
11157,49,0.0,10.0,8890,5,Basic
59018,35,1.0,1.0,308,5,Basic
84807,34,0.0,2.0,9917,2,Basic
31585,42,1.0,6.0,5474,7,Basic
44670,41,1.0,2.0,6459,9,Luxury
16951,20,0.0,10.0,3306,5,Basic
5892,32,1.0,6.0,6127,8,Basic
24971,65,0.0,7.0,4881,5,Basic
56217,69,1.0,9.0,4116,0,Basic
6138,92,0.0,1.0,274,9,Basic
37582,17,1.0,10.0,5317,7,Luxury
18848,89,0.0,8.0,6175,1,Basic
12107,15,0.0,5.0,2221,9,Basic
71523,87,0.0,5.0,8389,4,Basic
22304,42,0.0,2.0,9491,3,Luxury
90523,63,1.0,6.0,5541,0,Basic
91987,31,1.0,1.0,1466,0,Basic
57719,86,1.0,4.0,4622,10,Luxury
87073,2,0.0,9.0,3178,6,Basic
1878,68,0.0,3.0,9965,1,Basic
47184,40,1.0,8.0,7191,10,Luxury
45511,33,1.0,4.0,694,0,Basic
98450,23,0.0,9.0,1754,9,Basic
38551,8,1.0,1.0,2202,0,Basic
1359,99,0.0,6.0,430,0,Basic
76903,36,0.0,8.0,563,6,Basic
67496,23,0.0,2.0,9207,4,Luxury
39756,22,0.0,4.0,8567,8,Basic
25643,6,1.0,8.0,3855,6,Basic
14043,8,1.0,9.0,9696,6,Luxury
82311,85,0.0,4.0,6386,0,Basic
9333,96,1.0,1.0,4625,1,Luxury
33427,23,1.0,3.0,7671,8,Luxury
52552,83,0.0,7.0,3276,2,Basic
1294,31,1.0,2.0,3325,4,Basic
19382,95,1.0,8.0,3872,3,Luxury
62805,89,0.0,7.0,1555,8,Basic
76045,48,0.0,7.0,5662,7,Basic
11660,45,0.0,4.0,5549,8,Basic
65965,87,1.0,4.0,606,5,Basic
18243,4,0.0,7.0,5669,0,Basic
45620,49,1.0,5.0,8627,4,Basic
95620,43,1.0,2.0,6653,4,Basic
44159,61,0.0,9.0,6958,6,Basic
56819,66,1.0,10.0,7119,6,Basic
45681,8,1.0,8.0,5238,6,Basic
45885,30,1.0,10.0,1488,6,Luxury
42781,53,1.0,4.0,669,10,Basic
48919,26,0.0,7.0,5247,1,Basic
4846,64,0.0,2.0,602,1,Basic
31160,53,1.0,10.0,1189,0,Basic
7033,2,0.0,10.0,6478,10,Basic
72797,79,0.0,1.0,9900,1,Basic
59068,56,0.0,8.0,6054,6,Basic
10737,4,1.0,1.0,6583,2,Basic
5798,38,0.0,3.0,6107,1,Luxury
63396,36,0.0,10.0,8572,1,Basic
12196,85,0.0,2.0,5787,6,Basic
45271,4,0.0,2.0,6212,10,Basic
53885,68,0.0,9.0,8399,9,Basic
21006,46,0.0,8.0,7889,2,Basic
99184,35,0.0,10.0,3283,5,Basic
27569,99,1.0,8.0,6325,0,Luxury
11064,83,0.0,7.0,8637,9,Luxury
60299,99,1.0,3.0,118,0,Luxury
43337,14,0.0,8.0,1163,8,Basic
6738,86,1.0,5.0,565,10,Basic
33316,89,0.0,4.0,9968,8,Basic
60768,52,0.0,1.0,3766,2,Basic
405,38,0.0,9.0,5038,0,Basic
78229,55,1.0,5.0,1061,9,Luxury
38892,78,0.0,10.0,7791,8,Basic
16834,67,1.0,8.0,6155,0,Basic
98767,58,1.0,7.0,7232,10,Luxury
19931,71,0.0,7.0,2766,8,Basic
94165,57,1.0,3.0,6873,4,Basic
3166,57,0.0,5.0,4145,9,Basic
14307,76,1.0,5.0,9386,7,Basic
74927,58,0.0,5.0,347,1,Basic
46132,94,1.0,7.0,4824,8,Basic
93683,61,0.0,4.0,8177,3,Basic
22334,5,0.0,9.0,9949,5,Basic
94723,15,0.0,2.0,5091,10,Basic
525,39,0.0,1.0,8868,10,Basic
44111,53,1.0,10.0,7962,1,Basic
50839,28,0.0,5.0,2021,0,Basic
81019,81,0.0,10.0,4447,9,Basic
36137,72,0.0,4.0,659,9,Basic
56439,84,1.0,2.0,7088,2,Luxury
1937,54,1.0,5.0,9334,7,Luxury
93001,36,0.0,7.0,9607,10,Basic
67233,36,0.0,5.0,4594,3,Basic
55682,71,0.0,10.0,5246,7,Basic
97897,63,1.0,9.0,1335,10,Basic
66836,68,1.0,1.0,2932,2,Basic
78235,8,1.0,2.0,259,4,Basic
32419,36,1.0,5.0,3533,0,Basic
54995,7,1.0,8.0,5028,3,Basic
7133,86,1.0,2.0,2063,4,Luxury
48223,48,1.0,10.0,6695,2,Basic
28354,54,0.0,5.0,6960,8,Basic
63613,83,0.0,3.0,7626,0,Basic
40812,52,1.0,3.0,9172,10,Basic
40736,55,1.0,5.0,6743,3,Luxury
93690,94,1.0,2.0,3488,2,Basic
50276,26,0.0,1.0,7480,10,Basic
99074,67,1.0,7.0,9503,7,Basic
24979,45,1.0,5.0,7316,2,Luxury
41441,21,1.0,9.0,9601,5,Basic
97857,20,0.0,8.0,2771,8,Basic
65931,71,0.0,7.0,8544,4,Basic
39077,15,0.0,8.0,1375,6,Basic
95690,10,0.0,5.0,1680,1,Basic
82236,49,1.0,8.0,925,8,Luxury
36539,68,1.0,2.0,3085,10,Basic
99491,47,1.0,1.0,9878,1,Luxury
32185,27,1.0,7.0,3491,7,Basic
59183,22,0.0,2.0,1694,0,Basic
11006,48,1.0,2.0,4306,7,Luxury
92120,25,0.0,4.0,601,2,Basic
63342,21,1.0,2.0,3502,8,Luxury
91418,76,1.0,8.0,9752,3,Basic
99151,76,1.0,10.0,7600,6,Basic
31429,17,1.0,5.0,342,0,Basic
92781,74,0.0,7.0,8003,0,Basic
7719,5,0.0,6.0,7669,3,Basic
46313,91,0.0,3.0,5872,7,Basic
53973,69,1.0,3.0,3234,4,Basic
95748,28,0.0,2.0,9626,10,Basic
64615,38,1.0,10.0,9570,5,Basic
10876,64,0.0,8.0,4495,8,Basic
38315,97,0.0,3.0,1545,5,Basic
16733,20,0.0,10.0,8914,3,Basic
17417,53,0.0,5.0,958,10,Basic
45946,24,0.0,2.0,3607,9,Basic
32143,91,1.0,4.0,4601,7,Basic
23409,45,1.0,2.0,6900,4,Basic
58559,16,0.0,8.0,4041,3,Basic
88182,3,1.0,9.0,604,8,Luxury
12315,67,1.0,10.0,5661,10,Basic
19520,40,0.0,7.0,329,3,Basic
79262,55,0.0,7.0,2810,10,Basic
33550,8,0.0,10.0,6962,4,Basic
45179,14,0.0,8.0,4737,7,Basic
52517,75,0.0,6.0,9411,8,Basic
53762,24,1.0,6.0,7349,9,Basic
79553,7,1.0,2.0,7603,1,Basic
9367,99,1.0,9.0,7384,8,Basic
20349,35,0.0,3.0,2346,3,Basic
34433,45,1.0,1.0,3875,10,Luxury
1451,33,0.0,4.0,3528,10,Basic
21527,82,1.0,6.0,6235,10,Basic
45209,50,0.0,4.0,6554,9,Basic
93318,20,1.0,2.0,6372,8,Luxury
31437,10,1.0,8.0,2431,5,Basic
4742,71,1.0,7.0,3861,9,Luxury
48648,80,0.0,8.0,3794,8,Basic
89003,41,1.0,7.0,9285,6,Basic
25182,73,1.0,3.0,6524,5,Luxury
38890,19,1.0,9.0,5325,7,Basic
8682,26,1.0,8.0,4686,9,Basic
17332,28,1.0,10.0,625,5,Basic
75671,63,1.0,2.0,4840,4,Luxury
5991,1,0.0,8.0,9351,0,Basic
46463,56,1.0,6.0,7132,6,Basic
99774,44,0.0,1.0,8651,8,Basic
60244,31,0.0,5.0,3604,5,Basic
78747,37,1.0,10.0,8386,5,Basic
47635,18,1.0,8.0,4675,1,Basic
6591,16,0.0,1.0,2178,8,Basic
12997,79,0.0,4.0,2765,6,Basic
16146,69,0.0,8.0,9356,2,Basic
94792,77,0.0,3.0,14,6,Basic
2382,68,0.0,1.0,5221,0,Basic
71528,32,1.0,10.0,1960,3,Basic
16249,71,0.0,3.0,4916,0,Basic
34910,64,1.0,7.0,2118,10,Luxury
32396,11,1.0,10.0,5610,4,Luxury
50205,56,0.0,3.0,906,4,Basic
10697,20,1.0,7.0,7806,1,Luxury
50436,3,1.0,6.0,1288,3,Basic
89215,84,0.0,3.0,6172,2,Basic
88746,45,1.0,2.0,8075,4,Basic
81582,63,1.0,2.0,9237,0,Basic
17241,98,1.0,2.0,819,8,Basic
81401,67,1.0,4.0,6681,8,Luxury
41659,3,0.0,9.0,8916,10,Basic
62268,54,1.0,10.0,723,2,Basic
91618,50,1.0,5.0,7682,1,Basic
37151,30,0.0,1.0,4390,6,Basic
17705,66,1.0,6.0,1289,0,Basic
93558,78,1.0,5.0,4690,8,Basic
3086,56,1.0,6.0,5053,6,Basic
30247,9,1.0,7.0,8831,6,Luxury
26580,48,1.0,7.0,3276,0,Basic
21316,9,1.0,8.0,3145,3,Basic
77646,36,0.0,1.0,1362,3,Basic
77646,36,0.0,1.0,1362,3,Basic
77646,20,0.0,7.0,6557,0,Basic
77646,20,0.0,7.0,6557,0,Basic
39806,32,1.0,10.0,3285,4,Basic
91624,29,0.0,6.0,3446,10,Basic
96329,51,0.0,2.0,3411,10,Basic
36580,72,1.0,6.0,4051,1,Basic
50013,60,1.0,3.0,9940,1,Luxury
3763,30,0.0,4.0,5874,10,Basic
93256,79,1.0,5.0,1202,1,Basic
85705,30,1.0,10.0,743,0,Basic
10714,79,0.0,7.0,6582,0,Basic
10540,64,1.0,1.0,7509,5,Basic
53326,11,0.0,2.0,2654,3,Basic
96685,27,1.0,10.0,4704,3,Luxury
82158,72,1.0,6.0,3222,10,Basic
24972,4,1.0,5.0,8920,1,Basic
8746,3,1.0,1.0,7340,3,Basic
38449,86,1.0,10.0,9988,9,Luxury
36187,7,0.0,3.0,7951,0,Basic
6518,5,0.0,8.0,5399,2,Basic
20556,91,0.0,5.0,3469,7,Basic
89198,78,0.0,8.0,121,1,Basic
39664,87,1.0,3.0,5209,9,Basic
14401,33,0.0,10.0,4582,2,Basic
49382,21,0.0,7.0,5914,9,Basic
86571,73,0.0,1.0,6179,1,Basic
86688,99,1.0,6.0,4966,4,Basic
79410,40,1.0,3.0,7626,3,Luxury
74330,52,0.0,3.0,8769,6,Basic
1754,87,1.0,6.0,4262,2,Basic
93571,56,1.0,5.0,779,6,Basic
70380,17,0.0,5.0,1502,7,Basic
40006,65,0.0,4.0,9761,6,Basic
66327,83,0.0,6.0,3271,9,Basic
86204,84,0.0,3.0,4319,0,Basic
62752,73,0.0,10.0,2471,1,Basic
49183,71,0.0,2.0,871,2,Basic
20755,74,1.0,10.0,648,9,Basic
82626,67,1.0,9.0,5436,7,Luxury
72993,21,1.0,8.0,8931,6,Basic
91745,30,1.0,3.0,3430,9,Basic
47803,17,0.0,9.0,7402,0,Basic
26162,32,0.0,8.0,7080,7,Basic
64717,37,1.0,9.0,7499,9,Basic
64717,37,1.0,9.0,7499,9,Basic
64717,8,1.0,6.0,4933,3,Basic
64717,8,1.0,6.0,4933,3,Basic
69426,70,0.0,5.0,8775,9,Basic
7954,41,0.0,4.0,2080,7,Basic
17341,25,0.0,7.0,2672,7,Basic
36138,81,0.0,10.0,9901,1,Basic
73072,22,0.0,6.0,7219,6,Basic
83352,19,1.0,3.0,5979,7,Basic
83352,19,1.0,3.0,5979,7,Luxury
83352,88,1.0,6.0,5911,8,Basic
83352,88,1.0,6.0,5911,8,Luxury
32337,8,1.0,4.0,9603,5,Basic
30566,10,1.0,9.0,3207,10,Basic
89114,41,0.0,6.0,8645,9,Basic
3190,59,0.0,6.0,6168,5,Basic
77807,91,0.0,8.0,5719,9,Basic
69665,77,0.0,9.0,885,3,Basic
69665,77,0.0,9.0,885,3,Luxury
69665,77,1.0,6.0,6906,0,Basic
69665,77,1.0,6.0,6906,0,Luxury
872,47,1.0,2.0,5534,2,Luxury
91187,22,0.0,3.0,9026,2,Basic
96711,16,0.0,4.0,889,0,Basic
39289,58,1.0,1.0,1590,4,Basic
3448,13,0.0,2.0,8530,0,Basic
24623,40,1.0,5.0,9941,7,Basic
80995,63,1.0,4.0,6601,2,Basic
62239,95,0.0,7.0,3183,2,Basic
58413,43,1.0,10.0,6234,3,Luxury
26484,48,1.0,8.0,6078,3,Basic
93466,6,0.0,9.0,7661,10,Basic
71146,77,1.0,3.0,6332,3,Luxury
69133,88,1.0,8.0,4902,4,Basic
16205,88,0.0,2.0,8208,8,Basic
43815,56,0.0,3.0,3360,0,Basic
21396,20,1.0,10.0,3448,4,Basic
52416,40,1.0,7.0,639,9,Luxury
95012,50,1.0,1.0,4452,6,Basic
11617,70,1.0,6.0,3215,10,Basic
96459,4,1.0,7.0,469,9,Luxury
38443,30,1.0,1.0,2979,6,Basic
47982,83,1.0,7.0,3510,10,Luxury
89500,80,0.0,4.0,2322,0,Basic
50396,96,0.0,10.0,2988,7,Basic
7759,46,1.0,9.0,3833,5,Luxury
68925,98,1.0,8.0,5842,4,Basic
67391,31,1.0,10.0,5840,6,Luxury
63567,27,0.0,1.0,4448,8,Basic
25133,29,1.0,4.0,1850,9,Basic
27823,58,1.0,7.0,7462,5,Basic
3411,92,0.0,1.0,9213,10,Basic
44227,21,0.0,5.0,3132,4,Basic
35849,22,1.0,3.0,3968,1,Basic
64430,41,1.0,3.0,5352,0,Luxury
57581,22,1.0,8.0,1650,5,Basic
55901,28,0.0,7.0,7920,8,Basic
692,18,1.0,9.0,995,2,Luxury
27461,8,1.0,7.0,2082,3,Basic
43496,89,1.0,7.0,8088,2,Basic
8214,19,1.0,10.0,4856,3,Basic
57557,19,0.0,7.0,8988,5,Basic
90070,22,1.0,9.0,2191,3,Luxury
10482,25,1.0,5.0,827,7,Basic
41440,40,0.0,8.0,9647,3,Basic
82469,9,0.0,8.0,2681,7,Basic
82469,9,0.0,8.0,2681,7,Basic
82469,2,1.0,6.0,8861,5,Basic
82469,2,1.0,6.0,8861,5,Basic
14774,27,0.0,8.0,5515,8,Basic
51501,96,1.0,9.0,3031,2,Luxury
29396,37,1.0,4.0,7361,5,Luxury
68947,89,1.0,8.0,6811,3,Basic
49617,9,0.0,6.0,575,1,Basic
27831,92,1.0,10.0,1413,7,Basic
22348,52,1.0,1.0,8041,1,Basic
67396,67,0.0,9.0,8153,6,Basic
71930,76,1.0,10.0,4054,9,Basic
51837,34,0.0,9.0,6772,5,Basic
1220,83,1.0,7.0,2781,7,Luxury
85238,3,0.0,9.0,7161,10,Basic
20110,80,1.0,1.0,6684,4,Luxury
90178,47,0.0,10.0,3912,2,Basic
2308,57,0.0,9.0,8724,0,Basic
64783,78,1.0,6.0,9545,0,Luxury
63345,27,0.0,5.0,1143,2,Basic
4802,90,1.0,3.0,1430,3,Basic
82506,77,0.0,2.0,6232,0,Basic
91525,14,0.0,5.0,2029,10,Basic
97684,45,0.0,6.0,9593,0,Basic
85990,58,1.0,5.0,5020,5,Basic
88140,45,1.0,7.0,2056,6,Luxury
41086,93,0.0,1.0,8914,6,Basic
70872,45,0.0,8.0,3053,9,Basic
50015,86,1.0,9.0,2347,7,Basic
90488,36,1.0,2.0,8591,0,Basic
60050,58,0.0,1.0,1814,9,Basic
57897,28,1.0,9.0,907,7,Basic
45339,38,1.0,5.0,8663,3,Basic
41167,51,1.0,4.0,2081,0,Luxury
63648,42,1.0,2.0,6849,5,Basic
18726,53,1.0,1.0,6219,9,Basic
72938,11,1.0,4.0,7094,6,Basic
8090,17,1.0,7.0,3097,7,Basic
20869,6,1.0,1.0,5196,8,Basic
20869,6,1.0,1.0,5196,8,Basic
20869,86,1.0,10.0,6015,6,Basic
20869,86,1.0,10.0,6015,6,Basic
57300,54,0.0,10.0,1271,6,Basic
19430,50,1.0,8.0,6817,5,Basic
22924,38,0.0,10.0,7135,5,Basic
50593,95,0.0,2.0,7001,0,Basic
69667,62,1.0,4.0,7595,4,Basic
54029,56,0.0,9.0,4950,5,Basic
82948,95,0.0,7.0,1456,8,Basic
4398,80,0.0,9.0,7842,2,Basic
51781,69,1.0,10.0,2082,7,Basic
55671,87,0.0,9.0,88,1,Basic
83281,55,1.0,7.0,5013,6,Basic
49795,19,0.0,1.0,9604,8,Basic
51482,39,1.0,2.0,1822,4,Basic
34236,60,1.0,5.0,1344,5,Basic
64005,87,0.0,4.0,8597,2,Basic
72449,56,0.0,6.0,8038,7,Basic
52771,68,0.0,10.0,5214,6,Basic
68106,51,1.0,6.0,7549,0,Basic
99907,6,0.0,4.0,3353,6,Basic
42253,39,1.0,5.0,6739,0,Basic
82295,43,0.0,1.0,1048,9,Basic
77466,26,1.0,1.0,9820,4,Basic
33625,6,0.0,7.0,536,8,Basic
31612,18,0.0,8.0,3034,7,Basic
82524,50,0.0,1.0,9556,2,Basic
68038,54,0.0,1.0,9259,5,Basic
68144,88,1.0,6.0,5109,3,Basic
89946,39,1.0,4.0,3799,6,Basic
95546,26,1.0,2.0,7533,8,Luxury
39742,30,0.0,5.0,347,9,Basic
210,75,0.0,5.0,5671,9,Basic
99431,12,0.0,7.0,9915,5,Basic
6036,86,1.0,2.0,1128,5,Basic
60937,34,1.0,4.0,5411,4,Basic
84651,74,0.0,10.0,6646,9,Basic
94474,84,0.0,5.0,5816,5,Basic
51243,74,1.0,2.0,7441,0,Basic
35586,81,0.0,9.0,6296,7,Basic
89519,5,0.0,4.0,1869,6,Basic
75340,98,1.0,5.0,6327,7,Basic
68762,88,0.0,9.0,5172,4,Basic
50539,81,1.0,6.0,6191,1,Luxury
38148,67,1.0,10.0,5318,0,Basic
43613,23,0.0,4.0,4897,2,Basic
86257,56,1.0,1.0,5422,2,Luxury
4194,4,0.0,1.0,4050,4,Basic
70519,25,1.0,4.0,6149,8,Basic
55616,83,0.0,9.0,8051,3,Basic
57041,24,1.0,6.0,9438,10,Basic
39007,52,1.0,2.0,1245,8,Luxury
27036,14,1.0,7.0,3475,3,Luxury
90536,74,0.0,6.0,8261,9,Basic
97882,63,1.0,7.0,2405,4,Basic
35287,53,1.0,3.0,4040,4,Basic
91311,23,1.0,8.0,4005,8,Basic
60596,82,1.0,8.0,7443,10,Basic
73365,80,0.0,5.0,6935,7,Basic
55281,18,0.0,5.0,1985,9,Basic
42265,34,0.0,3.0,681,2,Basic
39595,81,1.0,6.0,2336,8,Basic
83790,59,0.0,10.0,7127,1,Basic
62977,47,1.0,10.0,5248,3,Basic
49810,60,1.0,1.0,5785,1,Basic
44782,83,1.0,9.0,9957,5,Basic
79066,91,0.0,10.0,4112,10,Basic
45091,71,1.0,3.0,2887,1,Basic
16063,60,0.0,8.0,532,5,Basic
28920,1,1.0,6.0,468,8,Basic
80671,65,0.0,10.0,1222,5,Basic
98648,30,1.0,4.0,5417,3,Luxury
23336,38,0.0,6.0,5183,6,Basic
65779,99,0.0,9.0,2478,5,Basic
26508,7,1.0,1.0,6110,7,Luxury
82117,58,0.0,8.0,8336,7,Basic
27949,59,1.0,3.0,1450,5,Basic
58847,40,0.0,10.0,1562,0,Basic
9749,85,1.0,5.0,8113,9,Basic
1932,51,1.0,1.0,8090,8,Luxury
83358,55,1.0,2.0,3480,0,Basic
72006,4,0.0,7.0,8332,4,Basic
80394,55,0.0,2.0,3420,5,Basic
89169,88,1.0,6.0,69,10,Luxury
86467,68,0.0,6.0,8000,8,Basic
54648,70,0.0,10.0,9549,9,Basic
5856,98,1.0,9.0,6431,3,Basic
28722,7,1.0,5.0,5314,1,Basic
54563,76,1.0,4.0,4318,0,Basic
54563,76,1.0,4.0,4318,0,Basic
54563,2,0.0,4.0,6041,3,Basic
54563,2,0.0,4.0,6041,3,Basic
69806,14,0.0,7.0,2960,2,Basic
70178,27,0.0,2.0,9767,2,Basic
68311,63,0.0,1.0,3575,0,Basic
4258,51,1.0,5.0,6792,10,Basic
67140,4,0.0,9.0,7899,3,Basic
14608,33,0.0,10.0,4311,3,Basic
61185,39,0.0,1.0,9147,9,Basic
1888,68,1.0,2.0,6866,4,Basic
92130,28,1.0,10.0,1210,2,Basic
24516,100,0.0,1.0,9195,6,Basic
55727,89,1.0,4.0,5389,3,Basic
98924,52,0.0,4.0,559,9,Basic
61279,54,1.0,9.0,7949,9,Basic
19463,41,0.0,4.0,4766,3,Basic
4449,49,1.0,4.0,2631,8,Basic
84634,7,1.0,3.0,4148,7,Basic
75868,84,1.0,6.0,2374,7,Basic
81639,62,0.0,4.0,176,6,Basic
49116,98,1.0,9.0,4458,3,Luxury
29711,75,1.0,4.0,9353,6,Basic
93471,43,0.0,6.0,2771,5,Basic
42078,22,1.0,8.0,9245,5,Basic
83730,38,0.0,4.0,2030,9,Basic
93650,7,1.0,3.0,372,7,Basic
45125,77,1.0,2.0,6635,2,Luxury
36987,79,1.0,8.0,2088,10,Basic
64425,30,0.0,6.0,9150,8,Basic
13601,76,0.0,10.0,8693,8,Basic
71595,100,0.0,9.0,6043,6,Basic
19440,38,1.0,10.0,861,6,Basic
43251,88,0.0,10.0,4900,3,Basic
90447,76,0.0,8.0,3130,2,Basic
70636,85,1.0,8.0,9214,2,Basic
51999,10,0.0,9.0,8565,2,Basic
29498,18,0.0,7.0,2823,2,Basic
59392,21,0.0,10.0,756,2,Basic
26656,89,1.0,10.0,8054,8,Basic
84221,47,0.0,8.0,3615,4,Basic
83175,86,1.0,5.0,7551,7,Luxury
72843,47,0.0,9.0,9759,7,Basic
827,24,1.0,6.0,5879,9,Basic
36690,68,1.0,4.0,187,0,Basic
66847,50,0.0,7.0,5936,1,Basic
22381,66,0.0,2.0,785,2,Basic
93244,20,0.0,5.0,8122,3,Basic
70728,92,1.0,9.0,5822,2,Basic
8300,93,0.0,1.0,5630,10,Basic
16859,93,0.0,6.0,1562,3,Basic
71373,84,1.0,3.0,5114,1,Basic
52871,6,0.0,8.0,3294,2,Basic
4263,57,0.0,9.0,6883,9,Basic
83742,74,1.0,5.0,6149,5,Basic
17505,36,1.0,4.0,2048,0,Basic
14050,3,0.0,1.0,2060,7,Basic
77370,86,0.0,4.0,9644,10,Basic
6791,25,0.0,7.0,867,9,Basic
77027,44,0.0,10.0,313,8,Basic
98843,64,0.0,6.0,1346,1,Basic
94172,50,1.0,5.0,1609,8,Basic
66518,20,0.0,10.0,3804,10,Basic
27442,39,0.0,8.0,2587,10,Basic
49592,24,1.0,9.0,5514,10,Basic
89887,57,0.0,10.0,6628,7,Basic
12865,65,0.0,10.0,7540,5,Basic
33781,31,1.0,3.0,3329,2,Luxury
40933,29,1.0,10.0,9352,9,Basic
81301,14,1.0,4.0,1467,2,Basic
67761,81,1.0,10.0,7649,2,Basic
20744,43,0.0,1.0,8532,2,Basic
65934,69,1.0,3.0,7954,7,Basic
50877,87,1.0,10.0,238,5,Basic
33055,10,0.0,3.0,2969,4,Basic
75572,92,1.0,10.0,9070,10,Basic
13914,4,1.0,1.0,5700,10,Basic
80604,85,0.0,8.0,2097,9,Basic
29613,52,1.0,10.0,498,3,Basic
81112,91,0.0,2.0,2507,6,Basic
45860,83,1.0,4.0,7015,1,Luxury
261,48,0.0,3.0,8680,9,Basic
68825,4,1.0,9.0,6368,3,Luxury
26916,82,0.0,3.0,6929,2,Basic
46421,43,1.0,7.0,7148,8,Basic
59816,55,0.0,8.0,1635,10,Basic
11149,43,1.0,1.0,7129,2,Luxury
71042,13,0.0,4.0,8349,7,Basic
11875,33,1.0,6.0,3004,9,Basic
63664,14,1.0,7.0,2396,0,Luxury
57431,18,0.0,3.0,840,7,Basic
52078,17,0.0,6.0,8032,8,Basic
70757,54,0.0,2.0,5409,10,Basic
30556,23,0.0,1.0,2424,1,Basic
16809,13,0.0,10.0,152,1,Basic
5456,62,1.0,2.0,2073,0,Luxury
12130,10,1.0,3.0,7274,2,Basic
12551,24,0.0,4.0,6819,9,Basic
61557,89,1.0,2.0,5011,6,Basic
12939,55,0.0,3.0,8311,7,Basic
85576,83,0.0,2.0,3567,8,Basic
8064,33,1.0,1.0,7491,6,Basic
50599,93,1.0,8.0,9130,5,Basic
53496,71,0.0,8.0,8861,2,Basic
86405,77,1.0,3.0,7017,10,Basic
18231,10,0.0,3.0,6889,9,Basic
76918,24,0.0,5.0,9985,8,Basic
40214,67,0.0,1.0,3514,7,Basic
94801,98,1.0,1.0,6111,5,Basic
20040,16,0.0,3.0,5169,1,Basic
49942,7,1.0,2.0,4562,4,Basic
52974,73,1.0,2.0,1466,3,Basic
62710,17,1.0,9.0,922,7,Basic
66389,6,1.0,8.0,2188,9,Basic
40619,50,1.0,1.0,2008,3,Basic
59738,38,0.0,8.0,1171,1,Basic
