SquareMeters,NumberOfRooms,HasYard,NumPrevOwners,Attic,HasGuestRoom,price
72926,35,0.0,10.0,4407,7,7295797.1
1562,85,1.0,6.0,2562,9,167143.6
2536,88,1.0,5.0,4785,0,258795.8
44175,43,0.0,9.0,5162,5,4418372.5
4069,39,0.0,5.0,2891,2,411451.3
73082,54,1.0,9.0,1004,10,7318776.7
37718,79,0.0,10.0,378,9,3772814.4
47386,36,0.0,8.0,4076,0,4746476.2
33871,85,0.0,6.0,9597,4,3394030.8
45406,53,1.0,9.0,4165,6,4545686.8
66434,80,0.0,8.0,24,0,6644460.9
23684,95,0.0,10.0,9147,8,2370875.3
47177,80,1.0,4.0,4021,10,4726802.2
61661,10,0.0,10.0,6115,2,6168562.4
449,31,0.0,2.0,2141,10,50344.1
66648,48,0.0,10.0,4710,0,6670719.9
48757,41,0.0,4.0,9892,0,4879405.7
23558,42,0.0,2.0,8483,2,2359701.0
23558,42,0.0,2.0,8483,2,2359810.6
23558,26,1.0,3.0,2775,1,2359701.0
23558,26,1.0,3.0,2775,1,2359810.6
56223,42,1.0,5.0,5755,10,5629298.6
14137,68,1.0,7.0,3294,6,1425174.1
59386,85,0.0,4.0,2771,5,5942766.0
34826,55,1.0,2.0,3875,1,3488059.1
12785,91,0.0,8.0,7805,3,1284860.9
72587,98,1.0,5.0,1497,7,7265382.8
69804,90,1.0,2.0,5943,8,6984611.7
63915,11,0.0,6.0,5364,1,6396088.2
63915,11,0.0,6.0,5364,1,6395585.9
63915,68,0.0,4.0,9525,4,6396088.2
63915,68,0.0,4.0,9525,4,6395585.9
24415,76,0.0,9.0,3810,10,2442299.9
91007,49,0.0,7.0,9519,7,9101688.4
24023,47,1.0,6.0,9299,9,2405911.8
66716,22,1.0,10.0,1296,8,6678899.3
44653,35,0.0,1.0,6088,2,4473832.2
91013,1,0.0,9.0,4404,4,9111320.0
14725,14,1.0,4.0,1487,0,1484099.7
61115,48,0.0,10.0,5435,8,6116454.1
90925,25,0.0,3.0,9187,5,9094635.7
54717,52,1.0,6.0,6539,7,5478930.9
53708,81,1.0,4.0,3050,1,5378041.6
55413,32,1.0,5.0,8293,2,5551048.8
65844,13,0.0,2.0,8359,7,6587579.8
28613,95,0.0,6.0,4340,6,2862135.7
99458,94,1.0,1.0,3825,4,9957307.4
69399,77,0.0,6.0,8699,8,6940277.3
51237,92,1.0,9.0,5658,7,5130743.7
29276,42,0.0,2.0,4185,9,2928782.7
50938,33,1.0,5.0,1660,6,5103724.4
39614,97,0.0,8.0,3143,9,3968931.1
5758,77,1.0,8.0,9537,9,581130.0
5758,77,1.0,8.0,9537,9,579242.8
5758,88,1.0,2.0,4869,2,581130.0
5758,88,1.0,2.0,4869,2,579242.8
60562,10,0.0,5.0,2203,5,6061364.4
28048,63,0.0,1.0,1221,3,2806887.8
92649,28,1.0,4.0,6269,0,9270413.5
16354,4,1.0,3.0,5097,5,1645035.9
50418,43,0.0,7.0,2791,7,5047372.6
20075,25,0.0,3.0,13,1,2010227.0
54729,30,1.0,2.0,5709,6,5479404.1
34767,13,0.0,1.0,8974,9,3481346.7
31388,17,1.0,1.0,3077,1,3145817.5
37134,83,1.0,1.0,6439,2,3718807.5
14011,99,0.0,2.0,4732,1,1408285.2
87589,54,0.0,2.0,4887,0,8769157.6
40993,16,0.0,8.0,10000,7,4102780.7
92811,3,0.0,5.0,3673,0,9293471.4
26867,6,0.0,10.0,20,0,2690300.0
49170,96,0.0,3.0,1906,5,4923152.1
77081,67,0.0,5.0,3294,1,7711931.5
66959,87,1.0,8.0,1460,9,6699322.0
82458,93,0.0,9.0,3909,7,8250503.1
85615,68,1.0,3.0,3381,8,8572770.9
61803,22,1.0,2.0,9450,1,6187398.5
93190,51,0.0,5.0,7651,7,9322069.8
79240,53,1.0,3.0,8062,4,7928275.4
86184,99,1.0,4.0,6288,1,8625590.3
86184,99,1.0,4.0,6288,1,8624330.2
86184,38,1.0,5.0,1960,5,8625590.3
86184,38,1.0,5.0,1960,5,8624330.2
57097,65,0.0,7.0,3113,2,5715926.1
683,91,1.0,3.0,2986,10,76430.9
22255,70,1.0,3.0,1138,8,2239467.2
43586,12,1.0,6.0,8376,7,4366236.5
55472,44,0.0,6.0,6960,0,5553013.8
58253,15,1.0,1.0,358,0,5832546.4
46308,73,0.0,5.0,3246,4,4639736.9
65961,29,0.0,10.0,7680,1,6600131.7
77262,19,0.0,5.0,8829,7,7732674.0
48399,78,0.0,2.0,2547,6,4847310.7
75402,59,0.0,10.0,7959,8,7545050.3
54750,10,0.0,4.0,8395,0,5481119.0
25968,74,1.0,5.0,2803,10,2601762.2
28993,96,1.0,6.0,1785,10,2902643.8
28605,2,0.0,6.0,1800,1,2866459.3
68184,64,0.0,4.0,125,10,6823394.8
98283,41,0.0,9.0,1515,4,9833681.3
95238,100,1.0,9.0,8203,1,9530991.9
67519,85,0.0,10.0,8584,0,6754271.4
33608,38,1.0,2.0,379,10,3365171.8
22851,5,0.0,10.0,500,6,2287033.1
69165,16,1.0,5.0,8210,5,6919982.9
15321,53,0.0,4.0,2827,1,1533279.4
74477,22,1.0,8.0,9970,6,7454179.4
17668,50,1.0,9.0,8035,9,1771537.5
19794,27,1.0,5.0,2848,10,1985050.2
21294,54,1.0,7.0,3487,8,2140798.7
21294,54,1.0,7.0,3487,8,2133300.1
21294,65,0.0,3.0,1596,10,2140798.7
21294,65,0.0,3.0,1596,10,2133300.1
56753,6,0.0,6.0,9980,7,5682190.2
35753,5,1.0,10.0,4870,6,3580868.7
14118,59,1.0,5.0,7674,10,1418040.1
39307,19,0.0,3.0,376,2,3937946.9
21477,49,0.0,8.0,1764,2,2152653.2
52264,50,1.0,6.0,4498,10,5230980.6
61350,4,1.0,2.0,5348,10,6139665.5
71993,95,1.0,4.0,6969,3,7211507.2
60450,32,1.0,9.0,9696,4,6051258.6
42791,21,0.0,5.0,1860,5,4281322.8
9289,50,0.0,6.0,950,1,934488.8
84888,51,0.0,2.0,9199,0,8489801.7
45867,84,1.0,6.0,4568,5,4594103.9
72100,93,1.0,1.0,4552,4,7226586.5
13381,45,0.0,8.0,9485,0,1340414.3
27690,26,0.0,9.0,9134,4,2772656.0
18149,46,1.0,4.0,6671,8,1829948.2
85154,10,1.0,6.0,8254,5,8518699.4
10851,17,0.0,4.0,6963,5,1095539.9
19214,90,0.0,8.0,1119,9,1925120.0
93450,23,1.0,9.0,7882,8,9350673.1
25051,36,0.0,5.0,5497,1,2506485.7
54300,96,1.0,10.0,6595,4,5442438.1
22241,59,0.0,3.0,1501,3,2225712.0
26853,57,0.0,9.0,4790,6,2689625.5
42360,13,0.0,6.0,7646,6,4239495.2
50710,94,0.0,4.0,7271,2,5071797.1
7512,27,1.0,4.0,535,7,758423.9
28956,3,0.0,6.0,8777,8,2898953.1
71001,74,0.0,6.0,8198,4,7104645.8
96364,31,1.0,10.0,8226,4,9648728.5
74315,47,1.0,7.0,2183,8,7435387.2
4487,62,1.0,10.0,2097,4,456380.0
75066,25,1.0,6.0,9494,0,7519416.1
81374,87,1.0,4.0,4844,7,8143861.0
24686,87,1.0,8.0,2626,1,2474395.5
81548,51,1.0,3.0,906,2,8161315.6
83789,40,0.0,10.0,5017,6,8382124.2
82407,75,0.0,6.0,3929,1,8244581.9
15763,38,0.0,7.0,3410,8,1581323.4
56191,30,0.0,5.0,4869,2,5629430.7
93324,100,1.0,4.0,4439,10,9343406.4
75039,5,1.0,8.0,4767,2,7512308.1
24270,73,0.0,9.0,973,0,2436202.5
19277,85,1.0,2.0,5420,1,1936026.0
48799,55,1.0,9.0,7698,4,4886995.7
21217,20,0.0,3.0,8193,9,2127258.5
90679,5,0.0,9.0,1281,0,9072340.9
75873,6,0.0,3.0,5930,10,7588881.5
58091,46,1.0,4.0,7813,3,5813567.4
89396,86,0.0,5.0,4944,4,8949480.3
87867,25,0.0,10.0,5558,3,8788119.4
62655,32,0.0,6.0,2676,9,6270255.7
55840,85,1.0,6.0,9483,6,5587969.2
55840,85,1.0,6.0,9483,6,5588693.5
55840,89,0.0,6.0,3519,2,5587969.2
55840,89,0.0,6.0,3519,2,5588693.5
28720,60,1.0,9.0,4246,10,2876831.3
79783,4,0.0,1.0,6411,7,7983955.3
68260,89,0.0,10.0,3918,6,6829892.6
4113,64,1.0,5.0,9588,4,416148.3
29556,91,1.0,4.0,5380,2,2962632.0
90300,66,1.0,1.0,3686,5,9037944.8
80439,77,0.0,7.0,6006,2,8046219.9
89245,86,1.0,9.0,9750,2,8930367.7
42540,68,1.0,10.0,6433,2,4264337.9
2978,3,1.0,7.0,6660,5,307536.1
43038,18,1.0,6.0,8196,1,4307230.6
65201,87,0.0,10.0,2272,9,6522337.7
16200,79,0.0,6.0,7426,7,1621661.1
24095,45,0.0,3.0,7544,1,2409945.7
10503,94,0.0,3.0,7622,2,1058224.5
90338,17,1.0,8.0,5985,5,9040287.5
58402,85,1.0,8.0,6935,3,5848466.1
7431,62,1.0,9.0,7392,4,749725.3
55047,22,1.0,1.0,3717,3,5512488.3
78897,58,0.0,5.0,5637,0,7901129.7
52123,32,1.0,4.0,401,6,5219801.7
41157,22,1.0,1.0,2881,2,4119982.5
12838,35,1.0,2.0,8822,5,1286311.4
18285,70,1.0,7.0,3590,0,1835040.3
33435,33,0.0,1.0,388,4,3349314.0
77618,78,1.0,8.0,7745,1,7768108.9
64044,31,0.0,10.0,4147,2,6406275.1
69788,12,0.0,2.0,6124,1,6980862.0
5208,61,0.0,7.0,4964,1,526474.3
69952,78,0.0,8.0,1882,7,7001508.6
9613,95,0.0,3.0,5203,6,969559.9
79915,51,1.0,6.0,3764,6,7994470.5
99636,89,1.0,5.0,2976,3,9969033.0
37822,23,0.0,10.0,9476,9,3785912.1
33726,28,0.0,4.0,9671,5,3376333.2
97854,70,0.0,5.0,9640,9,9792071.1
80266,22,0.0,7.0,6651,6,8030275.2
48875,93,0.0,1.0,1057,8,4892360.9
35019,50,1.0,3.0,5121,4,3510681.1
55020,34,0.0,9.0,4722,4,5503232.1
29256,41,1.0,3.0,8881,9,2933216.1
26943,60,0.0,6.0,5008,2,2697365.4
11050,63,1.0,1.0,1722,9,1107198.3
47413,66,0.0,6.0,5507,3,4743556.5
20002,12,1.0,6.0,3513,3,2015304.7
60216,14,1.0,4.0,3001,10,6031741.2
83275,77,1.0,5.0,5721,2,8331662.9
80150,77,0.0,8.0,6877,4,8022700.1
38057,50,1.0,8.0,7685,3,3809962.7
53449,7,1.0,7.0,9862,0,5352469.4
33785,14,0.0,5.0,8715,10,3380715.2
33785,14,0.0,5.0,8715,10,3383514.4
33785,16,1.0,6.0,8548,3,3380715.2
33785,16,1.0,6.0,8548,3,3383514.4
9463,60,1.0,4.0,1882,0,956197.1
94370,55,1.0,2.0,479,4,9445972.3
44698,15,0.0,10.0,3293,4,4473490.3
75743,76,1.0,9.0,7010,6,7580464.4
17622,42,1.0,2.0,8824,1,1767131.5
62662,28,0.0,10.0,4876,7,6271685.3
17346,74,0.0,4.0,8061,3,1740674.0
88899,84,0.0,5.0,6830,4,8893227.0
72447,68,1.0,9.0,3428,10,7257991.2
40555,76,1.0,3.0,4007,10,4061001.3
91095,2,1.0,10.0,2329,5,9115770.8
69810,37,0.0,4.0,5822,6,6986464.3
27533,63,1.0,2.0,9925,7,2761258.9
75271,69,0.0,2.0,4145,0,7537873.2
42010,70,0.0,3.0,3329,8,4206362.7
2169,96,0.0,10.0,7574,3,221299.2
29004,70,0.0,9.0,3434,9,2905549.2
29004,70,0.0,9.0,3434,9,2908364.1
29004,29,1.0,3.0,6940,2,2905549.2
29004,29,1.0,3.0,6940,2,2908364.1
32966,11,0.0,6.0,9669,8,3303709.1
33640,9,0.0,4.0,8661,8,3367992.5
73808,6,1.0,8.0,9712,6,7388725.2
30807,99,0.0,8.0,8744,0,3083235.8
14243,85,0.0,8.0,3919,2,1430473.6
82190,65,0.0,7.0,2599,8,8221240.9
31968,87,0.0,1.0,8334,5,3203508.5
81063,98,0.0,6.0,9221,10,8113870.8
9542,60,1.0,8.0,6318,2,962999.8
39699,74,0.0,9.0,4430,0,3977888.5
50788,64,0.0,1.0,9455,10,5087258.8
41681,12,1.0,1.0,8257,10,4173046.1
3798,53,1.0,8.0,4907,4,385544.4
31044,53,0.0,10.0,9004,5,3106033.9
46291,97,0.0,6.0,9142,9,4633898.8
15727,25,1.0,7.0,1546,8,1577602.7
67555,40,0.0,7.0,4145,1,6758958.8
1903,2,0.0,2.0,3664,10,193030.7
67271,60,1.0,7.0,5808,4,6737040.1
39217,7,1.0,9.0,9084,7,3932893.7
62532,26,1.0,2.0,1358,10,6261175.8
36239,59,1.0,2.0,1947,1,3634312.0
11987,48,1.0,4.0,5115,1,1203183.8
32862,39,0.0,3.0,4107,1,3296039.3
10983,10,0.0,3.0,9751,4,1100529.1
94294,38,1.0,9.0,3672,3,9439785.4
11157,49,0.0,10.0,8890,5,1120482.0
59018,35,1.0,1.0,308,5,5907138.1
84807,34,0.0,2.0,9917,2,8482192.8
31585,42,1.0,6.0,5474,7,3165163.6
44670,41,1.0,2.0,6459,9,4470923.2
16951,20,0.0,10.0,3306,5,1701160.1
5892,32,1.0,6.0,6127,8,601283.5
24971,65,0.0,7.0,4881,5,2501574.4
56217,69,1.0,9.0,4116,0,5629960.1
6138,92,0.0,1.0,274,9,617184.8
37582,17,1.0,10.0,5317,7,3769640.9
18848,89,0.0,8.0,6175,1,1887019.3
12107,15,0.0,5.0,2221,9,1211581.1
71523,87,0.0,5.0,8389,4,7159041.2
22304,42,0.0,2.0,9491,3,2235124.0
90523,63,1.0,6.0,5541,0,9058136.1
91987,31,1.0,1.0,1466,0,9208316.3
57719,86,1.0,4.0,4622,10,5779467.7
87073,2,0.0,9.0,3178,6,8719452.5
1878,68,0.0,3.0,9965,1,195927.5
47184,40,1.0,8.0,7191,10,4724350.1
45511,33,1.0,4.0,694,0,4558309.3
98450,23,0.0,9.0,1754,9,9848719.9
38551,8,1.0,1.0,2202,0,3867229.2
1359,99,0.0,6.0,430,0,145834.6
76903,36,0.0,8.0,563,6,7694030.0
67496,23,0.0,2.0,9207,4,6752379.9
39756,22,0.0,4.0,8567,8,3980007.9
25643,6,1.0,8.0,3855,6,2571876.1
14043,8,1.0,9.0,9696,6,1415900.4
82311,85,0.0,4.0,6386,0,8239353.2
9333,96,1.0,1.0,4625,1,939398.5
33427,23,1.0,3.0,7671,8,3351101.0
52552,83,0.0,7.0,3276,2,5262997.6
1294,31,1.0,2.0,3325,4,142745.1
19382,95,1.0,8.0,3872,3,1943992.4
62805,89,0.0,7.0,1555,8,6288112.9
76045,48,0.0,7.0,5662,7,7605336.0
11660,45,0.0,4.0,5549,8,1169525.9
65965,87,1.0,4.0,606,5,6607805.8
18243,4,0.0,7.0,5669,0,1826399.5
45620,49,1.0,5.0,8627,4,4572312.2
95620,43,1.0,2.0,6653,4,9564517.1
44159,61,0.0,9.0,6958,6,4422962.0
56819,66,1.0,10.0,7119,6,5688459.7
45681,8,1.0,8.0,5238,6,4575079.3
45885,30,1.0,10.0,1488,6,4598304.1
42781,53,1.0,4.0,669,10,4280444.5
48919,26,0.0,7.0,5247,1,4896296.6
4846,64,0.0,2.0,602,1,486151.5
31160,53,1.0,10.0,1189,0,3125704.3
7033,2,0.0,10.0,6478,10,708252.1
72797,79,0.0,1.0,9900,1,7286052.0
59068,56,0.0,8.0,6054,6,5910960.7
10737,4,1.0,1.0,6583,2,1083375.6
5798,38,0.0,3.0,6107,1,586009.0
63396,36,0.0,10.0,8572,1,6347194.8
12196,85,0.0,2.0,5787,6,1223454.7
45271,4,0.0,2.0,6212,10,4533164.6
53885,68,0.0,9.0,8399,9,5392191.3
21006,46,0.0,8.0,7889,2,2101763.4
99184,35,0.0,10.0,3283,5,9920683.6
27569,99,1.0,8.0,6325,0,2765641.9
11064,83,0.0,7.0,8637,9,1108539.2
60299,99,1.0,3.0,118,0,6035836.4
43337,14,0.0,8.0,1163,8,4334979.3
6738,86,1.0,5.0,565,10,680185.3
33316,89,0.0,4.0,9968,8,3340809.0
60768,52,0.0,1.0,3766,2,6083121.0
405,38,0.0,9.0,5038,0,54382.3
78229,55,1.0,5.0,1061,9,7831558.1
38892,78,0.0,10.0,7791,8,3898426.8
16834,67,1.0,8.0,6155,0,1691557.9
98767,58,1.0,7.0,7232,10,9881688.7
19931,71,0.0,7.0,2766,8,1998436.4
94165,57,1.0,3.0,6873,4,9425553.3
3166,57,0.0,5.0,4145,9,322863.6
14307,76,1.0,5.0,9386,7,1438756.9
74927,58,0.0,5.0,347,1,7494035.3
46132,94,1.0,7.0,4824,8,4624268.3
93683,61,0.0,4.0,8177,3,9369675.9
22334,5,0.0,9.0,9949,5,2239252.7
94723,15,0.0,2.0,5091,10,9476464.6
525,39,0.0,1.0,8868,10,56225.4
44111,53,1.0,10.0,7962,1,4421849.2
50839,28,0.0,5.0,2021,0,5088531.5
81019,81,0.0,10.0,4447,9,8108376.1
36137,72,0.0,4.0,659,9,3619989.0
56439,84,1.0,2.0,7088,2,5650606.0
1937,54,1.0,5.0,9334,7,201865.9
93001,36,0.0,7.0,9607,10,9310693.2
67233,36,0.0,5.0,4594,3,6731477.8
55682,71,0.0,10.0,5246,7,5575110.4
97897,63,1.0,9.0,1335,10,9799105.0
66836,68,1.0,1.0,2932,2,6692953.7
78235,8,1.0,2.0,259,4,7835672.9
32419,36,1.0,5.0,3533,0,3253478.1
54995,7,1.0,8.0,5028,3,5507408.0
7133,86,1.0,2.0,2063,4,723366.9
48223,48,1.0,10.0,6695,2,4826979.6
28354,54,0.0,5.0,6960,8,2842100.0
63613,83,0.0,3.0,7626,0,6370994.7
40812,52,1.0,3.0,9172,10,4088680.8
40736,55,1.0,5.0,6743,3,4087187.4
93690,94,1.0,2.0,3488,2,9372359.5
50276,26,0.0,1.0,7480,10,5030850.8
99074,67,1.0,7.0,9503,7,9914551.1
24979,45,1.0,5.0,7316,2,2508814.1
41441,21,1.0,9.0,9601,5,4156420.0
97857,20,0.0,8.0,2771,8,9790445.7
65931,71,0.0,7.0,8544,4,6595633.7
39077,15,0.0,8.0,1375,6,3908929.5
95690,10,0.0,5.0,1680,1,9573812.1
82236,49,1.0,8.0,925,8,8231424.8
36539,68,1.0,2.0,3085,10,3664156.4
99491,47,1.0,1.0,9878,1,9957075.0
32185,27,1.0,7.0,3491,7,3221329.8
59183,22,0.0,2.0,1694,0,5924125.4
11006,48,1.0,2.0,4306,7,1107901.5
92120,25,0.0,4.0,601,2,9219455.1
63342,21,1.0,2.0,3502,8,6349697.7
91418,76,1.0,8.0,9752,3,9152058.2
99151,76,1.0,10.0,7600,6,9918352.0
31429,17,1.0,5.0,342,0,3151080.1
92781,74,0.0,7.0,8003,0,9284649.6
7719,5,0.0,6.0,7669,3,777314.3
46313,91,0.0,3.0,5872,7,4638363.8
53973,69,1.0,3.0,3234,4,5404423.3
95748,28,0.0,2.0,9626,10,9577750.1
64615,38,1.0,10.0,9570,5,6469341.9
10876,64,0.0,8.0,4495,8,1089783.0
38315,97,0.0,3.0,1545,5,3839110.0
16733,20,0.0,10.0,8914,3,1674111.9
17417,53,0.0,5.0,958,10,1743942.0
45946,24,0.0,2.0,3607,9,4601566.1
32143,91,1.0,4.0,4601,7,3219151.7
23409,45,1.0,2.0,6900,4,2345459.2
58559,16,0.0,8.0,4041,3,5856579.6
88182,3,1.0,9.0,604,8,8830006.4
12315,67,1.0,10.0,5661,10,1240599.7
19520,40,0.0,7.0,329,3,1960957.8
79262,55,0.0,7.0,2810,10,7927560.9
33550,8,0.0,10.0,6962,4,3366345.9
45179,14,0.0,8.0,4737,7,4519301.5
52517,75,0.0,6.0,9411,8,5254743.7
53762,24,1.0,6.0,7349,9,5387288.1
79553,7,1.0,2.0,7603,1,7964369.6
9367,99,1.0,9.0,7384,8,944409.6
20349,35,0.0,3.0,2346,3,2039634.6
34433,45,1.0,1.0,3875,10,3453087.9
1451,33,0.0,4.0,3528,10,148347.6
21527,82,1.0,6.0,6235,10,2157776.2
45209,50,0.0,4.0,6554,9,4526043.8
93318,20,1.0,2.0,6372,8,9340167.8
31437,10,1.0,8.0,2431,5,3148110.3
4742,71,1.0,7.0,3861,9,485143.0
48648,80,0.0,8.0,3794,8,4875007.1
89003,41,1.0,7.0,9285,6,8911885.2
25182,73,1.0,3.0,6524,5,2526249.3
38890,19,1.0,9.0,5325,7,3898194.1
8682,26,1.0,8.0,4686,9,876659.1
17332,28,1.0,10.0,625,5,1742502.9
75671,63,1.0,2.0,4840,4,7574463.3
5991,1,0.0,8.0,9351,0,602374.1
46463,56,1.0,6.0,7132,6,4653602.9
99774,44,0.0,1.0,8651,8,9983069.1
60244,31,0.0,5.0,3604,5,6031860.3
78747,37,1.0,10.0,8386,5,7887317.2
47635,18,1.0,8.0,4675,1,4774793.1
6591,16,0.0,1.0,2178,8,663660.4
12997,79,0.0,4.0,2765,6,1312665.7
16146,69,0.0,8.0,9356,2,1619608.6
94792,77,0.0,3.0,14,6,9484212.0
2382,68,0.0,1.0,5221,0,244305.7
71528,32,1.0,10.0,1960,3,7159665.0
16249,71,0.0,3.0,4916,0,1627810.9
34910,64,1.0,7.0,2118,10,3499187.0
32396,11,1.0,10.0,5610,4,3247610.7
50205,56,0.0,3.0,906,4,5023160.6
10697,20,1.0,7.0,7806,1,1075136.0
50436,3,1.0,6.0,1288,3,5051967.3
89215,84,0.0,3.0,6172,2,8927554.6
88746,45,1.0,2.0,8075,4,8880447.7
81582,63,1.0,2.0,9237,0,8166678.9
17241,98,1.0,2.0,819,8,1730302.1
81401,67,1.0,4.0,6681,8,8149175.1
41659,3,0.0,9.0,8916,10,4171071.8
62268,54,1.0,10.0,723,2,6230294.9
91618,50,1.0,5.0,7682,1,9166381.3
37151,30,0.0,1.0,4390,6,3718557.2
17705,66,1.0,6.0,1289,0,1780034.3
93558,78,1.0,5.0,4690,8,9366616.4
3086,56,1.0,6.0,5053,6,323109.6
30247,9,1.0,7.0,8831,6,3034212.5
26580,48,1.0,7.0,3276,0,2666936.7
21316,9,1.0,8.0,3145,3,2138919.9
77646,36,0.0,1.0,1362,3,7770618.8
77646,36,0.0,1.0,1362,3,7770073.6
77646,20,0.0,7.0,6557,0,7770618.8
77646,20,0.0,7.0,6557,0,7770073.6
39806,32,1.0,10.0,3285,4,3990034.4
91624,29,0.0,6.0,3446,10,9168443.3
96329,51,0.0,2.0,3411,10,9643766.1
36580,72,1.0,6.0,4051,1,3664202.8
50013,60,1.0,3.0,9940,1,5014166.0
3763,30,0.0,4.0,5874,10,381105.3
93256,79,1.0,5.0,1202,1,9333157.1
85705,30,1.0,10.0,743,0,8575077.6
10714,79,0.0,7.0,6582,0,1076250.0
10540,64,1.0,1.0,7509,5,1059468.8
53326,11,0.0,2.0,2654,3,5340791.0
96685,27,1.0,10.0,4704,3,9682268.2
82158,72,1.0,6.0,3222,10,8227135.0
24972,4,1.0,5.0,8920,1,2511380.7
8746,3,1.0,1.0,7340,3,880925.8
38449,86,1.0,10.0,9988,9,3852125.9
36187,7,0.0,3.0,7951,0,3624960.0
6518,5,0.0,8.0,5399,2,653208.2
20556,91,0.0,5.0,3469,7,2057988.4
89198,78,0.0,8.0,121,1,8925638.0
39664,87,1.0,3.0,5209,9,3973483.7
14401,33,0.0,10.0,4582,2,1445095.6
49382,21,0.0,7.0,5914,9,4945454.5
86571,73,0.0,1.0,6179,1,8658306.7
86688,99,1.0,6.0,4966,4,8672319.8
79410,40,1.0,3.0,7626,3,7949040.1
74330,52,0.0,3.0,8769,6,7434095.1
1754,87,1.0,6.0,4262,2,185004.3
93571,56,1.0,5.0,779,6,9365745.8
70380,17,0.0,5.0,1502,7,7047022.6
40006,65,0.0,4.0,9761,6,4012759.1
66327,83,0.0,6.0,3271,9,6636303.0
86204,84,0.0,3.0,4319,0,8625334.1
62752,73,0.0,10.0,2471,1,6281821.7
49183,71,0.0,2.0,871,2,4922034.5
20755,74,1.0,10.0,648,9,2083312.7
82626,67,1.0,9.0,5436,7,8278341.1
72993,21,1.0,8.0,8931,6,7303799.6
91745,30,1.0,3.0,3430,9,9177089.1
47803,17,0.0,9.0,7402,0,4785479.5
26162,32,0.0,8.0,7080,7,2622100.1
64717,37,1.0,9.0,7499,9,6484598.8
64717,37,1.0,9.0,7499,9,6479615.8
64717,8,1.0,6.0,4933,3,6484598.8
64717,8,1.0,6.0,4933,3,6479615.8
69426,70,0.0,5.0,8775,9,6948093.6
7954,41,0.0,4.0,2080,7,803694.0
17341,25,0.0,7.0,2672,7,1741766.1
36138,81,0.0,10.0,9901,1,3619052.8
73072,22,0.0,6.0,7219,6,7310814.9
83352,19,1.0,3.0,5979,7,8341664.0
83352,19,1.0,3.0,5979,7,8348414.0
83352,88,1.0,6.0,5911,8,8341664.0
83352,88,1.0,6.0,5911,8,8348414.0
32337,8,1.0,4.0,9603,5,3239612.1
30566,10,1.0,9.0,3207,10,3061321.4
89114,41,0.0,6.0,8645,9,8919368.1
3190,59,0.0,6.0,6168,5,322180.4
77807,91,0.0,8.0,5719,9,7781711.5
69665,77,0.0,9.0,885,3,6967594.8
69665,77,0.0,9.0,885,3,6972179.9
69665,77,1.0,6.0,6906,0,6967594.8
69665,77,1.0,6.0,6906,0,6972179.9
872,47,1.0,2.0,5534,2,94371.3
91187,22,0.0,3.0,9026,2,9123299.7
96711,16,0.0,4.0,889,0,9677596.0
39289,58,1.0,1.0,1590,4,3933825.0
3448,13,0.0,2.0,8530,0,351335.1
24623,40,1.0,5.0,9941,7,2469572.3
80995,63,1.0,4.0,6601,2,8104164.9
62239,95,0.0,7.0,3183,2,6233248.3
58413,43,1.0,10.0,6234,3,5852813.0
26484,48,1.0,8.0,6078,3,2654798.7
93466,6,0.0,9.0,7661,10,9347751.7
71146,77,1.0,3.0,6332,3,7123165.7
69133,88,1.0,8.0,4902,4,6922630.2
16205,88,0.0,2.0,8208,8,1621809.3
43815,56,0.0,3.0,3360,0,4387387.5
21396,20,1.0,10.0,3448,4,2150994.8
52416,40,1.0,7.0,639,9,5259907.2
95012,50,1.0,1.0,4452,6,9505478.9
11617,70,1.0,6.0,3215,10,1171852.6
96459,4,1.0,7.0,469,9,9655536.1
38443,30,1.0,1.0,2979,6,3854728.1
47982,83,1.0,7.0,3510,10,4808638.4
89500,80,0.0,4.0,2322,0,8955536.1
50396,96,0.0,10.0,2988,7,5044139.5
7759,46,1.0,9.0,3833,5,784516.5
68925,98,1.0,8.0,5842,4,6906463.1
67391,31,1.0,10.0,5840,6,6749765.6
63567,27,0.0,1.0,4448,8,6362145.3
25133,29,1.0,4.0,1850,9,2516676.0
27823,58,1.0,7.0,7462,5,2791784.1
3411,92,0.0,1.0,9213,10,350289.9
44227,21,0.0,5.0,3132,4,4424786.9
35849,22,1.0,3.0,3968,1,3594490.0
64430,41,1.0,3.0,5352,0,6453925.9
57581,22,1.0,8.0,1650,5,5766399.0
55901,28,0.0,7.0,7920,8,5594909.5
692,18,1.0,9.0,995,2,78924.4
27461,8,1.0,7.0,2082,3,2755288.3
43496,89,1.0,7.0,8088,2,4360682.1
8214,19,1.0,10.0,4856,3,828785.5
57557,19,0.0,7.0,8988,5,5762136.7
90070,22,1.0,9.0,2191,3,9017234.3
10482,25,1.0,5.0,827,7,1055477.0
41440,40,0.0,8.0,9647,3,4150108.8
82469,9,0.0,8.0,2681,7,8250061.5
82469,9,0.0,8.0,2681,7,8252420.9
82469,2,1.0,6.0,8861,5,8250061.5
82469,2,1.0,6.0,8861,5,8252420.9
14774,27,0.0,8.0,5515,8,1483681.4
51501,96,1.0,9.0,3031,2,5154868.2
29396,37,1.0,4.0,7361,5,2947040.5
68947,89,1.0,8.0,6811,3,6899120.6
49617,9,0.0,6.0,575,1,4964077.5
